m1_rec,m2_rec,chi1_rec,chi2_rec,snr,pipeline,HasNS_true,HasREM_true,P_NS,P_REM
6.9891729,2.4972475,-0.26296875,-0.26296875,20.41931809166887,gstlal,1,0,0.9885,0.0
6.7677698,2.5587928,-0.30500925,-0.30500925,20.37299879152222,pycbc,1,0,0.9471,0.0
6.2372022,2.731997,-0.88550383,0.98533857,20.49653879809594,spiir,1,0,0.9512,0.0
20.547115,1.1455499,0.506724,-0.0055032088,19.89061517823372,spiir,1,0,0.9869,0.006
6.2614613,2.6656752,-0.75089663,0.017339971,17.66000198243024,spiir,1,0,0.9381,0.0
18.148714,1.2712129,0.51037824,0.045591377,18.20465601601184,spiir,1,0,0.9853,0.0056
5.538784,3.0388315,-0.9017033,0.49656183,20.43941256569288,spiir,1,0,0.9621,0.0
16.463337,1.3481457,0.42539063,0.42539063,18.48081361896378,gstlal,1,0,0.9853,0.0021
6.5644684,2.6174674,-0.35578126,-0.35578126,20.41258934316336,gstlal,1,0,0.9117,0.0
1.5814817,1.3698747,-0.019020058,0.3079425,11.47080799577084,pycbc,1,1,0.9885,0.9847
2.013725,1.095481,0.285905,0.0,11.911009,MBTA,1,1,0.9885,0.9847
2.1713121,1.0256474,0.28945535,0.0,11.38204834832328,pycbc,1,1,0.9885,0.9847
3.552501,1.307622,0.319921,0.0,9.39467,MBTA,1,1,0.9885,0.9847
3.5912452,0.95122361,-0.025,-0.025,7.293349684381633,gstlal,1,0,0.9885,0.9847
3.5912452,0.95122361,-0.025,-0.025,7.292871566363055,gstlal,1,0,0.9885,0.9847
2.9458239,1.1197927,0.0,0.0,7.167626669084833,gstlal,1,0,0.9885,0.9847
2.267144,1.216302,0.189123,0.0,9.618489,MBTA,1,1,0.9885,0.9847
1.7922119,1.5084023,0.04640625,0.04640625,9.764886416561463,gstlal,1,1,0.9885,0.9847
1.8492792,1.4618542,0.01546875,0.01546875,9.687236132885738,gstlal,1,1,0.9885,0.9847
2.3653792,1.1101423,0.053522189,0.60704728,12.61862139377353,pycbc,1,1,0.9885,0.9847
2.4147689,1.0905365,0.30030558,0.0,12.59374682439469,pycbc,1,1,0.9885,0.9847
2.116876,1.22458,0.299301,0.0,13.035253,MBTA,1,1,0.9885,0.9847
1.7732784,1.4332923,-0.006085705,0.0077469219,10.93124147559854,spiir,1,1,0.9885,0.9847
2.3401053,1.1209104,0.30890486,-0.0052356003,13.23603752673244,spiir,1,1,0.9885,0.9847
1.8492792,1.3802147,0.04640625,0.04640625,12.24919674657585,gstlal,1,1,0.9885,0.9847
1.5892994,1.5976239,0.01546875,0.01546875,11.89753007957516,gstlal,1,1,0.9885,0.9847
1.3598819,1.8807865,0.0,0.0,7.979938124948338,pycbc,1,1,0.9885,0.9847
3.4646504,1.0805188,0.25517136,-0.37358582,17.79203268297462,pycbc,1,1,0.9885,0.9847
2.021845,1.732763,-0.170307,0.0,18.025283,MBTA,1,1,0.9885,0.9847
3.5346007,1.0629283,0.13921875,0.13921875,17.56864641198852,gstlal,1,1,0.9885,0.9847
2.179512,1.6140833,-0.11242561,0.0,17.36759459505617,pycbc,1,1,0.9885,0.9847
2.543329,1.4020168,-0.01546875,-0.01546875,17.62184536520625,gstlal,1,1,0.9885,0.9847
2.5215747,1.4117888,-0.06111737,0.032970335,17.12943064241308,spiir,1,1,0.9885,0.9847
3.1289933,1.1769273,0.1569777,0.025530547,15.98094748129382,spiir,1,1,0.9885,0.9847
3.2173698,1.1435837,0.01546875,0.01546875,15.12074740409714,gstlal,1,1,0.9885,0.9847
3.7047596,1.01942,0.04640625,0.04640625,13.31539514192265,gstlal,1,1,0.9885,0.9847
3.6227708,1.0381035,-0.025,-0.025,9.003399357973986,gstlal,1,1,0.9885,0.9847
2.3870435,1.4826833,-0.094922468,0.034016009,7.721013329870333,spiir,1,1,0.9885,0.9847
2.9977708,1.2149689,0.0,0.0,8.191254072412963,gstlal,1,1,0.9885,0.9847
2.1813573,1.6151541,0.0,0.0,8.559193551584306,pycbc,1,1,0.9885,0.9847
2.1658585,1.054754,-0.23053849,0.36138121,13.60742178066855,pycbc,1,1,0.9885,0.9847
2.2087345,1.0368762,-0.04640625,-0.04640625,13.56712379059104,gstlal,1,1,0.9885,0.9847
2.173417,1.050798,-0.102254,0.0,13.345173,MBTA,1,1,0.9885,0.9847
2.1347258,1.0676509,-0.10391542,0.0,13.44681148418639,pycbc,1,1,0.9885,0.9847
2.0545104,1.1053909,-0.077327445,-0.01569383,13.2118037647403,spiir,1,1,0.9885,0.9847
1.4946747,1.4927238,-0.04640625,-0.04640625,10.91621780002616,gstlal,1,1,0.9885,0.9847
2.2553759,1.0180894,-0.04640625,-0.04640625,13.55516795424017,gstlal,1,1,0.9885,0.9847
2.0170538,1.128508,0.21359238,-0.006749026,7.768898659805064,spiir,1,1,0.9885,0.9847
143.6751,44.724556,0.62117453,-0.8771571,9.749687555294464,pycbc,0,0,0.0123,0.0
126.29055,11.662012,0.054140624,0.054140624,9.615308467030973,gstlal,0,0,0.0123,0.0
137.30063,10.72684,0.13921875,0.13921875,9.66949260498063,gstlal,0,0,0.0123,0.0
125.36811,18.160423,0.12987524,0.12987524,9.517309745736098,pycbc,0,0,0.0123,0.0
103.25758,97.242424,-0.53763956,0.97462958,10.07767767985412,spiir,0,0,0.0123,0.0
92.445282,2.4536674,-0.74059045,-0.39142269,9.82636651133023,spiir,0,0,0.0123,0.0
98.251862,1.1205612,-0.76733077,0.034418978,9.372091434064464,spiir,0,0,0.0123,0.0
137.30063,34.569656,0.23203126,0.23203126,9.522821039698952,gstlal,0,0,0.0123,0.0
126.29055,10.72684,0.077343747,0.077343747,9.64172941862854,gstlal,0,0,0.0123,0.0
2.138007,1.81884,-0.225163,0.0,9.504103,MBTA,1,0,0.9885,0.9847
3.0695965,1.3099602,-0.01546875,-0.01546875,9.48778548781852,gstlal,1,0,0.9885,0.9847
138.80818,11.806667,0.43952139,-0.44866582,11.78618142112635,pycbc,0,0,0.0124,0.0
129.89371,16.224364,0.479925,0.479925,12.071732,MBTA,0,0,0.0123,0.0
143.80089,21.038177,0.56055915,0.56055915,11.73256542943293,pycbc,0,0,0.0123,0.0
137.30063,14.985749,0.47953126,0.47953126,12.0955115304343,gstlal,0,0,0.0123,0.0
137.30063,10.72684,0.35578126,0.35578126,12.031429052133,gstlal,0,0,0.0123,0.0
102.7894,5.0173106,-0.067361511,0.17499197,11.64475912991387,spiir,0,0,0.0124,0.0
91.679733,2.6524556,-0.41369131,-0.75007498,11.31556331437973,spiir,0,0,0.1625,0.0
99.540413,1.621224,-0.3903324,-0.047975328,11.02447796889182,spiir,0,0,0.0203,0.0
137.30063,12.678712,0.41765624,0.41765624,12.07739237896228,gstlal,0,0,0.0123,0.0
149.27057,8.3477001,0.50273436,0.50273436,11.15514473465973,gstlal,0,0,0.0123,0.0
229.20662,5.025068,0.358941,0.358941,10.299796,MBTA,0,0,0.0123,0.0
183.9621,191.81351,0.63421875,0.63421875,9.26819081844874,gstlal,0,0,0.0584,0.0
70.349213,40.860004,0.077343747,0.077343747,8.342518501357864,gstlal,0,0,0.0123,0.0
191.81351,183.9621,0.57234377,0.57234377,9.267084494548683,gstlal,0,0,0.0685,0.0
103.8375,14.918228,0.042579143,-0.10700285,22.21324018711057,pycbc,0,0,0.0458,0.0
106.36416,9.923108,-0.045188,-0.045188,22.502932,MBTA,0,0,0.3715,0.0
106.84828,24.745056,0.23203126,0.23203126,22.00528616324845,gstlal,0,0,0.0123,0.0
106.25472,7.9658074,-0.17839877,-0.17839877,21.82597948701635,pycbc,0,0,0.2744,0.0
93.255753,1.831285,-0.43586287,-0.012729054,20.73451050345433,spiir,0,0,0.5076,0.0
106.84828,20.935587,0.17015626,0.17015626,22.03115015297474,gstlal,0,0,0.0123,0.0
101.34475,22.004553,-0.01860287,0.65742821,22.44792764409104,spiir,0,0,0.0123,0.0
98.280159,9.0754566,-0.20109375,-0.20109375,21.8565081027593,gstlal,0,0,0.0766,0.0
106.84828,8.3477001,-0.14695314,-0.14695314,21.66814886959261,gstlal,0,0,0.272,0.0
76.058897,27.950128,0.479138,0.479138,8.331844,MBTA,0,0,0.0123,0.0
76.482292,40.860004,0.78890628,0.78890628,8.07252224752037,gstlal,0,0,0.0123,0.0
76.482292,14.985749,0.10828125,0.10828125,8.060761696844823,gstlal,0,0,0.0123,0.0
67.469643,50.356155,0.85078126,0.85078126,8.080770677085802,gstlal,0,0,0.0123,0.0
162.28406,149.27057,-0.71156251,-0.71156251,7.247007125999296,gstlal,0,0,0.0123,0.0
172.78343,121.12116,-0.97453123,-0.97453123,7.221236818282573,gstlal,0,0,0.0146,0.0
162.28406,176.43205,-0.092812501,-0.092812501,7.055274106851158,gstlal,0,0,0.0123,0.0
243.58819,2.7034999,-0.033336127,0.42280945,12.63805714602882,pycbc,0,0,0.0123,0.0
269.47562,2.7956975,0.24847186,0.24847186,12.541253023809,pycbc,0,0,0.0123,0.0
191.81351,191.81351,0.21656249,0.21656249,12.12436200018635,gstlal,0,0,0.0864,0.0
191.81351,176.43205,0.092812501,0.092812501,12.10390935933576,gstlal,0,0,0.0864,0.0
195.86398,44.422199,-0.94359374,-0.94359374,11.47120791357746,gstlal,0,0,0.0584,0.0
195.86398,22.760761,-0.97453123,-0.97453123,11.35525535632053,gstlal,0,0,0.0432,0.0
17.63949,1.393497,0.297453,0.0,9.465954,MBTA,1,0,0.925,0.0
10.180832,2.0476,-0.20109375,-0.20109375,9.605619387365914,gstlal,1,0,0.9885,0.0
17.165981,1.4204481,0.27070311,0.27070311,9.612532346513436,gstlal,1,0,0.9885,0.0
18.276579,1.2929627,0.14695312,0.14695312,9.039653050514268,gstlal,1,0,0.9885,0.0
5.1085138,3.5070107,-0.97453123,-0.97453123,9.456872228796785,gstlal,1,0,0.5131,0.0
83.150055,12.678712,0.13921875,0.13921875,17.30559158325195,gstlal,0,0,0.0123,0.0
83.150055,10.72684,0.077343747,0.077343747,17.28661155700684,gstlal,0,0,0.0123,0.0
9.3588967,2.1176669,-0.88618128,-0.69138316,12.91087436676025,pycbc,1,0,0.9064,0.0
11.784501,1.7968996,-0.51820314,-0.51820314,12.52359867095947,gstlal,1,0,0.9885,0.0
10.615345,1.9535542,-0.64195311,-0.64195311,11.61333656311035,gstlal,1,0,0.6528,0.0
10.278026,1.9844013,-0.79640245,0.0,12.6090259552002,pycbc,1,0,0.9885,0.0
10.395819,1.9535542,-0.71929687,-0.71929687,12.62993717193604,gstlal,1,0,0.9885,0.0
5.9089822,2.0074185,-0.126753,-0.78582811,11.96331787109375,pycbc,1,0,0.9885,0.0
7.758327,1.6274017,-0.019561308,0.0,12.51746463775635,pycbc,1,0,0.9885,0.0
11.846227,1.2017719,0.30164063,0.30164063,11.65997409820557,gstlal,1,0,0.9885,0.0
10.34165,1.3202659,0.20109375,0.20109375,11.71090507507324,gstlal,1,0,0.9885,0.0
3.1498619,1.2678503,0.42791394,-0.73849346,11.05824756622314,pycbc,1,1,0.9861,0.7202
1.9585608,1.9585608,0.03223237,0.03223237,10.93807888031006,pycbc,1,1,0.9885,0.9847
3.5717254,1.1435837,0.20109375,0.20109375,10.27708148956299,gstlal,1,1,0.9885,0.9847
4.3333688,0.9828136,0.29390624,0.29390624,10.33924770355225,gstlal,1,1,0.9883,0.9751
3.8656493,1.010441,0.24308048,0.031959258,9.580737113952637,pycbc,1,1,0.9885,0.9847
4.0067558,0.9828136,0.23203126,0.23203126,9.63536548614502,gstlal,1,1,0.9885,0.9847
1.990442,1.7996674,-0.042367354,-0.042367354,9.423940658569336,pycbc,1,1,0.9885,0.9847
4.1127958,0.96248895,0.23203126,0.23203126,9.629643440246582,gstlal,1,1,0.9885,0.9847
3.6471488,1.0684958,0.32484376,0.32484376,8.573187828063965,gstlal,1,1,0.9885,0.9847
3.7829924,1.0247597,0.17015626,0.17015626,9.08912467956543,gstlal,1,1,0.9885,0.9847
16.274139,1.0022891,-0.09701135,-0.60100662,10.90500354766846,pycbc,1,0,0.9885,0.0
16.325836,1.0007551,-0.11293958,0.0,10.88016223907471,pycbc,1,0,0.9885,0.0
2.9337066,1.1399625,0.3778545,-0.76861884,10.30228805541992,pycbc,1,1,0.9885,0.9847
2.0422585,1.5727801,-0.01546875,-0.01546875,10.25120830535889,gstlal,1,1,0.9885,0.9847
1.9384466,1.6521243,-0.03737672,-0.03737672,10.21124267578125,pycbc,1,1,0.9885,0.9847
3.1344166,1.0797185,0.13921875,0.13921875,10.2932014465332,gstlal,1,1,0.9885,0.9847
3.0856748,1.0967739,0.17015626,0.17015626,9.448444366455078,gstlal,1,1,0.9885,0.9847
1.968923,1.6313607,0.01546875,0.01546875,9.85417938232422,gstlal,1,1,0.9885,0.9847
1.6593364,1.0619066,-0.07402647,0.24932109,15.28868865966797,pycbc,1,1,0.9885,0.9847
1.6588941,1.0623057,0.046053853,0.046053853,15.21248912811279,pycbc,1,1,0.9885,0.9847
1.3874443,1.2579823,0.01546875,0.01546875,14.86850357055664,gstlal,1,1,0.9885,0.9847
1.5084023,1.1601316,0.01546875,0.01546875,14.79418468475342,gstlal,1,1,0.9885,0.9847
1.3237191,1.3185427,0.04640625,0.04640625,12.93609809875488,gstlal,1,1,0.9885,0.9847
1.4695112,1.1908349,0.04640625,0.04640625,14.37049102783203,gstlal,1,1,0.9885,0.9847
183.9621,12.678712,0.56460935,0.56460935,9.48547649383545,gstlal,0,0,0.0432,0.0
183.9621,14.985749,0.59554684,0.59554684,9.457926750183104,gstlal,0,0,0.0432,0.0
2.4588294,1.1435733,0.34869097,-0.55968184,10.7108678817749,pycbc,1,1,0.9885,0.9847
2.7011368,1.0571208,0.20651861,0.0,10.62367343902588,pycbc,1,1,0.9885,0.9847
2.0853844,1.3237191,0.04640625,0.04640625,10.93064403533936,gstlal,1,1,0.9885,0.9847
1.6484952,1.6571299,0.01546875,0.01546875,10.89124393463135,gstlal,1,1,0.9885,0.9847
126.29055,106.84828,-0.89718747,-0.89718747,7.152994240750566,gstlal,0,0,0.0123,0.0
149.27057,131.68057,0.01546875,0.01546875,7.085735797892108,gstlal,0,0,0.0123,0.0
149.1155,10.78955,0.12809,0.12809,11.426295,MBTA,0,0,0.0123,0.0
149.27057,16.292215,0.14695312,0.14695312,10.46341595355236,gstlal,0,0,0.0123,0.0
153.79944,6.9903698,0.012876894,0.012876894,10.48169364017815,pycbc,0,0,0.0123,0.0
149.27057,11.662012,0.054140624,0.054140624,10.41743759136693,gstlal,0,0,0.0123,0.0
97.242424,91.227272,0.076064959,-0.78068233,10.79826966780744,spiir,0,0,0.0123,0.0
149.27057,16.292215,0.16242187,0.16242187,10.45583751984486,gstlal,0,0,0.0123,0.0
2.1804719,1.2814529,0.77967787,0.035453495,8.021766671692372,spiir,0,0,0.9885,0.9847
3.1647552,1.1161419,-0.88488728,-0.61977529,8.420039414488064,pycbc,1,1,0.9853,0.0183
3.3574545,1.0635711,-0.95824635,0.0,8.371448011073486,pycbc,1,1,0.9857,0.6986
23.418982,1.2247419,0.34160573,-0.33050002,10.54782253672742,pycbc,1,0,0.7661,0.0
9.2313728,2.2620988,-0.75311714,-0.75311714,10.31361558583629,pycbc,1,0,0.7582,0.0
83.150055,54.746231,-0.89718747,-0.89718747,7.724161731996425,gstlal,0,0,0.0123,0.0
106.84828,40.860004,0.72703123,0.72703123,8.0542549880417,gstlal,0,0,0.0123,0.0
2.9595476,1.0796699,0.072620694,0.74884461,12.17363511181727,pycbc,1,1,0.9885,0.9847
2.9819212,1.0726753,0.28450194,0.0,12.08032769503902,pycbc,1,1,0.9885,0.9847
3.4076767,0.96248895,0.26296875,0.26296875,12.09522245307211,gstlal,1,1,0.9885,0.9847
3.2173698,1.008824,0.26296875,0.26296875,12.17071400437887,gstlal,1,1,0.9885,0.9847
3.2342222,1.0035675,0.23203126,0.23203126,11.91406559526211,gstlal,1,1,0.9885,0.9847
11.72311,1.3172226,0.67745969,-0.70748398,19.94065195696974,pycbc,1,0,0.9853,0.1044
13.407955,1.1971445,0.64594054,0.0,19.89044932060394,pycbc,1,0,0.9853,0.032
17.392269,1.003201,0.702387,0.0,21.705178,MBTA,1,0,0.9853,0.3666
16.549568,1.0382313,0.6728906,0.6728906,21.18382760659914,gstlal,1,0,0.9853,0.0193
4.3903365,2.8605647,0.21656249,0.21656249,21.17397177118098,gstlal,1,0,0.8965,0.1418
1.050382,1.050382,-0.040316,-0.003385,10.658196,MBTA,1,1,0.9885,0.9847
1.0512348,1.0512348,0.049919836,0.049919836,11.63111123346101,pycbc,1,1,0.9885,0.9847
1.13614,0.97386926,0.04640625,0.04640625,11.24096821594324,gstlal,1,1,0.9885,0.9847
2.317032,1.015236,0.192198,0.0,10.004849,MBTA,1,1,0.9885,0.9847
1.8396434,1.2449067,0.04640625,0.04640625,10.2115223394587,gstlal,1,1,0.9885,0.9847
1.7643421,1.2946525,0.04640625,0.04640625,10.24382216120403,gstlal,1,1,0.9885,0.9847
1.6477286,1.1566409,-0.41699515,0.75277809,10.13848693075724,pycbc,1,1,0.9885,0.9847
1.440533,1.314627,-0.013461,0.047711,10.115022,MBTA,1,1,0.9885,0.9847
1.6793807,1.1363357,0.048720047,0.048720047,9.952302639152892,pycbc,1,1,0.9885,0.9847
1.7278553,1.106847,0.04640625,0.04640625,10.15483406446672,gstlal,1,1,0.9885,0.9847
1.6658098,1.1450782,0.04640625,0.04640625,10.19606822703573,gstlal,1,1,0.9885,0.9847
3.8510071,1.0339293,0.30166266,-0.39837897,10.7081339334928,pycbc,1,1,0.9885,0.9847
2.473941,1.499904,-0.018454,0.0,10.99773,MBTA,1,1,0.9885,0.9847
3.0695965,1.2432818,0.077343747,0.077343747,10.93664692270326,gstlal,1,1,0.9885,0.9847
1.9149113,1.9149113,-0.044341441,-0.044341441,10.47460268051618,pycbc,1,1,0.9885,0.9847
2.8680465,1.3168217,0.04640625,0.04640625,10.92516728275049,gstlal,1,1,0.9885,0.9847
3.1018374,1.2303591,0.04640625,0.04640625,10.42978952059137,gstlal,1,1,0.9885,0.9847
28.006475,8.7612849,-0.19796032,-0.54423729,10.3360559279588,pycbc,0,0,0.0123,0.0
23.732178,11.184656,-0.15468749,-0.15468749,10.71243309469923,gstlal,0,0,0.0123,0.0
21.90683,12.880617,-0.21621983,-0.21621983,9.221096329675166,pycbc,0,0,0.0123,0.0
36.045074,8.0060072,0.13921875,0.13921875,10.76988346110294,gstlal,0,0,0.0123,0.0
16.987558,13.219833,-0.71156251,-0.71156251,10.47522561926261,gstlal,0,0,0.0123,0.0
23.732178,10.287764,-0.4021875,-0.4021875,10.46186298216792,gstlal,0,0,0.0123,0.0
131.19144,16.474436,0.23039124,-0.67087039,13.93209378875035,pycbc,0,0,0.0123,0.0
123.25361,79.462099,0.617781,0.617781,14.181002,MBTA,0,0,0.0123,0.0
94.257309,106.84828,0.54140627,0.54140627,14.20080297598598,gstlal,0,0,0.0123,0.0
125.36811,18.160423,0.12987524,0.12987524,13.88059535871267,pycbc,0,0,0.0123,0.0
116.16337,79.746513,0.44859374,0.44859374,14.18947558857531,gstlal,0,0,0.0123,0.0
96.101852,1.6834356,-0.82634109,-0.010934024,13.66929478773663,spiir,0,0,0.208,0.0
92.005119,1.23118,-0.93485248,-0.0022081314,13.39680016629471,spiir,0,0,0.5611,0.0
126.29055,11.662012,-0.069609374,-0.069609374,13.90002548492719,gstlal,0,0,0.0123,0.0
97.242424,85.21212,0.41449854,-0.20417073,14.80366690859103,spiir,0,0,0.0123,0.0
100.35552,40.860004,-0.89718747,-0.89718747,13.93286020889018,gstlal,0,0,0.0123,0.0
1.864213,1.062376,-0.008893,-0.009335,9.599845,MBTA,1,1,0.9885,0.9847
1.7009863,1.1540866,-0.04640625,-0.04640625,9.999535932683962,gstlal,1,1,0.9885,0.9847
1.7643421,1.1155547,-0.04640625,-0.04640625,9.997156639400098,gstlal,1,1,0.9885,0.9847
1.9181583,1.0341713,-0.04640625,-0.04640625,9.90694328448638,gstlal,1,1,0.9885,0.9847
1.3244012,1.4726823,0.0,0.0,7.303340224296673,pycbc,1,1,0.9885,0.9847
9.7272631,2.1877442,-0.44406677,0.88830926,11.28344239387187,pycbc,1,0,0.3143,0.0015
8.597682,2.395226,-0.406105,-0.406105,11.175323,MBTA,1,0,0.609,0.0
12.033351,1.8735902,-0.038671874,-0.038671874,11.23913596629373,gstlal,1,0,0.8158,0.0
9.1707783,2.2969942,-0.29390624,-0.29390624,11.1242744605858,gstlal,1,0,0.812,0.0
17.283562,1.45399,0.27037597,0.0,10.97143634903211,pycbc,1,0,0.8434,0.0
18.172995,1.4146252,0.32459527,0.038060877,10.34892771173257,spiir,1,0,0.6333,0.0
11.645842,1.9153373,-0.089141324,0.010328889,10.74797575082471,spiir,1,0,0.8626,0.0
8.9811258,2.32112,-0.35578126,-0.35578126,10.92850458922977,gstlal,1,0,0.7785,0.0
22.058382,1.2662241,0.46792969,0.46792969,10.30717396544943,gstlal,1,0,0.4569,0.0
7.9308084,2.2359872,-0.39030514,0.2003973,11.58388684901375,pycbc,1,0,0.9885,0.0
7.3111229,2.3804991,-0.37418446,-0.37418446,11.55083745363179,pycbc,1,0,0.5871,0.0
9.485983,1.945407,-0.145042,0.0,11.692115,MBTA,1,0,0.9512,0.0
5.2163892,3.1590755,-0.66515625,-0.66515625,11.8037575082805,gstlal,1,0,0.8964,0.0
16.29203,1.3281929,0.32721686,-0.0098163849,11.51184020982425,spiir,1,0,0.8964,0.0
5.4620018,2.9939663,-0.96943909,-0.27596819,11.31626287863376,spiir,1,0,0.8619,0.0
4.9446483,3.3376627,-0.98411721,-0.041368604,10.99296269537562,spiir,1,0,0.6429,0.0
7.1367617,2.4201844,-0.41765624,-0.41765624,11.78320803089655,gstlal,1,0,0.2509,0.0
13.358684,1.5851533,0.40992188,0.40992188,10.51819682159826,gstlal,1,0,0.9711,0.0
222.11978,4.6199574,-0.27469439,-0.7692957,11.8427020653393,pycbc,0,0,0.0124,0.0
238.34965,5.51973,0.139038,0.139038,12.133247,MBTA,0,0,0.0123,0.0
269.47562,2.7956975,0.24847186,0.24847186,12.09789031906672,pycbc,0,0,0.0123,0.0
162.28406,137.30063,-0.71156251,-0.71156251,12.55062646778291,gstlal,0,0,0.0123,0.0
149.27057,149.27057,-0.71156251,-0.71156251,12.56861635152748,gstlal,0,0,0.0123,0.0
162.28406,176.43205,-0.092812501,-0.092812501,12.4922103223675,gstlal,0,0,0.0123,0.0
176.43205,176.43205,0.092812501,0.092812501,12.48395425950328,gstlal,0,0,0.0452,0.0
87.82862,14.0482,0.095603395,-0.1044113,25.52285522668753,pycbc,0,0,0.014,0.0
95.067909,14.412045,0.15325812,0.15325812,25.30908039436023,pycbc,0,0,0.0584,0.0
76.263005,26.502865,0.27447,0.27447,24.698676,MBTA,0,0,0.0123,0.0
83.150055,17.712578,0.13921875,0.13921875,25.75488349436082,gstlal,0,0,0.0166,0.0
80.465637,2.8551006,-0.48952317,0.041990791,23.80653460193263,spiir,0,0,0.1586,0.0
80.009232,11.473439,-0.11544564,-0.091452844,25.84146019851215,spiir,0,0,0.1862,0.0
79.178986,1.6905529,-0.69069433,0.010933047,22.24384508606198,spiir,0,0,0.5588,0.0
70.349213,40.860004,-0.26296875,-0.26296875,21.6164165747116,gstlal,0,0,0.0123,0.0
90.399117,17.712578,0.23203126,0.23203126,25.65530800454099,gstlal,0,0,0.0145,0.0
48.144092,1.2670854,0.48154137,0.56625718,9.918658095258222,pycbc,1,0,0.9885,0.0
31.107168,1.6366682,0.13454936,0.0,9.620212849271006,pycbc,1,0,0.9885,0.0
198.29749,22.025118,0.45940244,0.45940244,11.94273511787886,pycbc,0,0,0.0124,0.0
160.07965,14.501557,-0.22092,-0.22092,12.607063,MBTA,0,0,0.0124,0.0
140.19997,22.760761,-0.38671875,-0.38671875,12.70491213740575,gstlal,0,0,0.0123,0.0
103.25758,67.166664,-0.78793073,-0.30214167,12.54683834587521,spiir,0,0,0.0123,0.0
152.42268,44.422199,0.01546875,0.01546875,12.56244552904211,gstlal,0,0,0.0123,0.0
134.46124,16.292215,-0.51046872,-0.51046872,12.70741677398178,gstlal,0,0,0.0123,0.0
2.1751101,1.1612713,-0.21695233,0.2956929,9.84775107434183,pycbc,1,1,0.9885,0.9847
2.4344923,1.0524619,-0.019671841,0.0,9.562483008286952,pycbc,1,1,0.9885,0.9847
2.389712,1.069249,-0.038562,0.0,10.209767,MBTA,1,1,0.9885,0.9847
2.1897871,1.1545984,-0.079940222,0.0027629181,9.680071581486674,spiir,1,1,0.9885,0.9847
2.4520006,1.0477668,0.01546875,0.01546875,9.758025318394926,gstlal,1,1,0.9885,0.9847
2.3271911,1.0953423,-0.01546875,-0.01546875,9.769929326851171,gstlal,1,1,0.9885,0.9847
252.98803,4.7465944,0.0023033453,-0.57793218,14.86261677792617,pycbc,0,0,0.0123,0.0
162.28406,149.27057,-0.71156251,-0.71156251,15.78391277678511,gstlal,0,0,0.0123,0.0
269.47562,2.7956975,0.24847186,0.24847186,14.64077922797806,pycbc,0,0,0.0123,0.0
149.27057,162.28406,-0.71156251,-0.71156251,15.77677918883222,gstlal,0,0,0.0123,0.0
271.5355,13.566524,0.376146,0.376146,15.395284,MBTA,0,0,0.0123,0.0
195.86398,44.422199,-0.94359374,-0.94359374,15.33189923397556,gstlal,0,0,0.0125,0.0
195.86398,22.760761,-0.97453123,-0.97453123,15.20298519694576,gstlal,0,0,0.0125,0.0
1.8552334,1.1729474,-0.03091957,0.088662223,27.69937772963912,pycbc,1,1,0.9885,0.9847
1.880699,1.158652,0.044671,-0.011803,27.390451,MBTA,1,1,0.9885,0.9847
1.88833,1.1540866,0.01546875,0.01546875,27.86277708316194,gstlal,1,1,0.9885,0.9847
1.853036,1.1736931,0.0011601358,0.0011601358,27.50596610243439,pycbc,1,1,0.9885,0.9847
1.9100567,1.1427699,0.020336168,0.044724189,26.6404381974806,spiir,1,1,0.9885,0.9847
1.7098958,1.2645714,-0.01546875,-0.01546875,27.79364571965942,gstlal,1,1,0.9885,0.9847
1.4695112,1.4675932,0.04640625,0.04640625,23.75488992330863,gstlal,1,1,0.9885,0.9847
1.6070558,1.3414803,-0.025,-0.025,16.7710287507329,gstlal,1,1,0.9885,0.9847
1.4293079,1.5071016,0.0,0.0,16.96351748310499,pycbc,1,1,0.9885,0.9847
1.6109708,1.3381476,0.0,0.0,16.45026252761501,pycbc,1,1,0.9885,0.9847
1.397633,1.5436856,0.0,0.0,13.63243375069349,pycbc,1,1,0.9885,0.9847
2.0407178,1.0750382,-0.025,-0.025,14.5727756387069,gstlal,1,1,0.9885,0.9847
1.6223604,1.3295578,0.0,0.0,15.8913597139779,pycbc,1,1,0.9885,0.9847
1.1922945,1.8212807,0.0,0.0,14.02100016594876,pycbc,1,1,0.9885,0.9847
1.2863619,1.6857901,0.0,0.0,10.27816295067915,pycbc,1,1,0.9885,0.9847
143.76134,9.064561,0.396766,0.396766,17.469084,MBTA,0,0,0.0125,0.0
126.29055,14.985749,0.35578126,0.35578126,17.96387971086246,gstlal,0,0,0.0123,0.0
116.16337,17.712578,0.35578126,0.35578126,17.95311498154223,gstlal,0,0,0.0123,0.0
149.27057,11.662012,0.40992188,0.40992188,17.70792342053747,gstlal,0,0,0.017,0.0
6.9505736,1.3602267,0.48551023,-0.74682949,9.045587831978038,pycbc,1,0,0.9855,0.1742
8.416087,1.182748,0.476168,0.0,9.199699,MBTA,1,0,0.9857,0.1863
4.210629,2.0263171,0.04640625,0.04640625,9.199928079136246,gstlal,1,0,0.9873,0.1506
4.5301328,1.9031857,0.077343747,0.077343747,9.19233468560942,gstlal,1,0,0.9872,0.0908
3.9490211,2.1686313,0.21916109,0.21916109,8.5973160670493,pycbc,1,0,0.9858,0.279
